sample_id,rgb_timestamp_s,depth_timestamp_s,depth_age_s,rgb_path,depth_path,x,y,z,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,pan_comp_delta_rad,pan_comp_source,depth_min_m,depth_mean_m,depth_max_m
000001,157.248000,157.180000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/rgb/000001.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/depth_m/000001.npy,-0.8147892355918884,1.8380292654037476,0.16680526733398438,0.0202767484831263,0.034036304682159624,-1.3067162036895752,-0.0009175712475553155,-0.0005642686737701297,8.987978071672842e-05,0.32520341873168945,-0.2187047153711319,-9.782422065734863,1.3022864579143428e-05,attitude+gyro,0.15413028001785278,16.005783081054688,191.42430114746094
000002,157.972000,157.908000,0.064000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/rgb/000002.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/depth_m/000002.npy,-0.8230081796646118,1.844641923904419,0.16620254516601562,0.02028823783658068,0.03414260054238948,-1.3066062927246094,0.0008218638249672949,9.04230764717795e-05,-0.00019117137708235532,0.31584933400154114,-0.21029019355773926,-9.795674324035645,1.6167460148971135e-05,attitude+gyro,0.1541302502155304,16.005739212036133,191.42123413085938
000003,158.336000,158.272000,0.064000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/rgb/000003.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/depth_m/000003.npy,-0.8181036710739136,1.8499871492385864,0.1657867431640625,0.020461025488330467,0.034162221912466074,-1.3065801858901978,-0.0001104943294194527,-0.0012663047527894378,1.657817847444676e-05,0.32202884554862976,-0.21769669651985168,-9.785346031188965,-5.7532236547650205e-06,attitude+gyro,0.15413028001785278,16.005735397338867,191.420654296875
000004,158.600000,158.568000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/rgb/000004.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/depth_m/000004.npy,-0.8178418278694153,1.8525891304016113,0.1631317138671875,0.02060871455195964,0.03415954932006134,-1.306593894958496,0.0008867299766279757,-6.59234938211739e-05,-0.0010525950929149985,0.3216514587402344,-0.2130827158689499,-9.779352188110352,1.178906504065192e-05,attitude+gyro,0.15413004159927368,16.00905990600586,191.4151611328125
000005,158.996000,158.964000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/rgb/000005.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/depth_m/000005.npy,-0.8258556127548218,1.851141333580017,0.15976715087890625,0.019989825722252434,0.03414548932610206,-1.3065581321716309,0.001038930844515562,0.0005154225509613752,9.986879013013095e-05,0.32804685831069946,-0.21860840916633606,-9.793330192565918,-6.526830792423446e-06,attitude+gyro,0.1226959079504013,15.748753547668457,191.42640686035156
000006,159.556000,159.524000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/rgb/000006.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/depth_m/000006.npy,-0.8353690505027771,1.8445020914077759,0.15795135498046875,0.019896280610678666,0.034042779262062735,-1.3064534664154053,-2.2735546735930257e-05,-0.0011757395695894957,-0.0006621184293180704,0.3139059543609619,-0.2223358452320099,-9.78292465209961,-5.2864729040691884e-05,attitude+gyro,0.10556122660636902,15.476609230041504,191.4221649169922
000007,160.184000,160.152000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/rgb/000007.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/depth_m/000007.npy,-0.8288037776947021,1.827397346496582,0.15169143676757812,0.019974384886694608,0.03377400152572692,-1.3064576387405396,0.0001893512235255912,-1.217962744703982e-05,0.0005974446539767087,0.3268277049064636,-0.21160317957401276,-9.786800384521484,-3.9206886198384744e-06,attitude+gyro,0.10001392662525177,14.8731050491333,191.42068481445312
000008,161.372000,161.340000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/rgb/000008.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/depth_m/000008.npy,-0.8162171840667725,1.8192379474639893,0.14154052734375,0.020121053135597623,0.03382659541219453,-1.3063130378723145,0.0005011347820982337,-0.000709637301042676,0.0003909232618752867,0.3308127522468567,-0.2232149839401245,-9.777055740356445,5.183695768939199e-06,attitude+gyro,0.1601409614086151,15.929793357849121,191.4212188720703
000009,163.780000,163.748000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/rgb/000009.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/depth_m/000009.npy,-5.586254596710205,5.814703464508057,-0.8883285522460938,-0.13304802873306287,-0.34753416966399986,2.339501142501831,-0.46153172850608826,0.00781956035643816,-1.8282461166381836,-0.4407235085964203,-0.6184863448143005,-9.507560729980469,0.029663731002791172,attitude+gyro,0.10000160336494446,17.715662002563477,2503.09716796875
000010,164.176000,164.144000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/rgb/000010.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/depth_m/000010.npy,-7.361172199249268,7.912720203399658,-1.090667724609375,-0.18363954981301808,-0.3146647654649818,1.9589558839797974,-0.2924315333366394,0.8951582908630371,0.2259434163570404,-0.3647100627422333,-0.6303202509880066,-9.541253089904785,0.006407197380068058,attitude+gyro,1.0453696250915527,21.139467239379883,2720.302978515625
000011,164.540000,164.476000,0.064000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/rgb/000011.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/depth_m/000011.npy,-8.706254005432129,10.231904983520508,-1.148529052734375,-0.2585385946808897,0.057943173011509315,2.1605172157287598,0.4433191120624542,0.5140325427055359,1.2303516864776611,-0.6009781956672668,-0.4652053415775299,-10.035008430480957,-0.06027959395309117,attitude+gyro,0.12417121231555939,18.98313331604004,2769.775390625
000012,165.232000,165.200000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/rgb/000012.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/depth_m/000012.npy,-10.510554313659668,14.63361644744873,-1.3661880493164062,0.42729679867947606,-0.15993657764549213,2.59468412399292,0.06609005481004715,-0.3580417335033417,0.13419418036937714,-0.6479626893997192,-0.15933015942573547,-9.180625915527344,-0.02842325210181562,attitude+gyro,1.149451494216919,21.396596908569336,2913.92431640625
000013,165.664000,165.596000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/rgb/000013.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003517/depth_m/000013.npy,-12.109150886535645,16.612953186035156,-1.426910400390625,0.12221589221807365,-0.22340255689847738,2.5639002323150635,-1.3999085426330566,-0.1640537530183792,-0.07054200768470764,-0.7381472587585449,-0.34682267904281616,-10.15467357635498,0.0031822085562080104,attitude+gyro,1.3766188621520996,21.23421859741211,2920.551025390625
