sample_id,rgb_timestamp_s,depth_timestamp_s,depth_age_s,rgb_path,depth_path,x,y,z,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,pan_comp_delta_rad,pan_comp_source,depth_min_m,depth_mean_m,depth_max_m
000001,72.604000,72.568000,0.036000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_003017/rgb/000001.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_003017/depth_m/000001.npy,0.09871671348810196,0.02633419632911682,-0.0188446044921875,0.024203528780901387,-0.037079586368312434,0.9754695892333984,0.000728975108359009,-0.0014652592362836003,-0.00026213235105387866,-0.37258607149124146,-0.22877219319343567,-9.780008316040039,-6.885426696753376e-07,attitude+gyro,0.10000316798686981,19.70050621032715,2344.309814453125
000002,74.320000,74.252000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_003017/rgb/000002.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_003017/depth_m/000002.npy,0.07059674710035324,0.05063028261065483,-0.0295867919921875,0.024451929602660617,-0.037110557386417276,0.9755858778953552,0.0004490421270020306,0.000595712277572602,0.0003947642690036446,-0.3571765422821045,-0.22305747866630554,-9.789838790893555,9.95890105534354e-06,attitude+gyro,0.10000360757112503,19.70197296142578,2402.160888671875
000003,75.276000,75.244000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_003017/rgb/000003.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_003017/depth_m/000003.npy,0.06607041507959366,0.04078219458460808,-0.026332855224609375,0.024517528830877613,-0.03688360640683377,0.9757140874862671,-0.001190049690194428,4.3868625652976334e-05,-0.0005082806455902755,-0.35878732800483704,-0.22575408220291138,-9.78946304321289,-2.1639619336933004e-05,attitude+gyro,0.26113513112068176,21.36963653564453,2312.479248046875
000004,75.672000,75.640000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_003017/rgb/000004.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_003017/depth_m/000004.npy,0.07056087255477905,0.03325232118368149,-0.027545928955078125,0.024093352591233613,-0.03676225476891433,0.9757338762283325,-0.0006439855205826461,-0.00035879091592505574,-3.677503627841361e-05,-0.3575521409511566,-0.2328028678894043,-9.789690971374512,-1.1113551259039608e-05,attitude+gyro,0.10000231862068176,21.277400970458984,2559.80419921875
000005,76.760000,76.696000,0.064000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_003017/rgb/000005.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_003017/depth_m/000005.npy,0.08153881132602692,0.02715880796313286,-0.02715301513671875,0.023791128812742087,-0.03705496391241066,0.975825846195221,0.0005494721117429435,-0.00010714232485042885,-0.0003712324541993439,-0.3684254586696625,-0.22455421090126038,-9.789894104003906,1.9573963214619593e-05,attitude+gyro,0.2611354887485504,21.368671417236328,2330.960693359375
000006,77.752000,77.716000,0.036000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_003017/rgb/000006.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_003017/depth_m/000006.npy,0.14410218596458435,0.38114744424819946,-0.154388427734375,0.15553953258446593,-0.2467137679887945,2.235347270965576,0.2539018392562866,0.13168254494667053,1.6960128545761108,0.11542794853448868,-0.5555420517921448,-10.969612121582031,-0.20943951023931956,attitude+gyro,0.24447886645793915,21.194515228271484,2390.760986328125
000007,78.112000,78.080000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_003017/rgb/000007.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_003017/depth_m/000007.npy,-0.2591495215892792,0.8896838426589966,-0.374267578125,0.1031267424126623,-0.2352419883711773,2.576443672180176,0.0945144072175026,0.1577875018119812,0.1253415197134018,-0.18546277284622192,-0.5766443014144897,-10.565007209777832,-0.005563836622237545,attitude+gyro,0.10314487665891647,21.541229248046875,2059.638427734375
000008,79.764000,79.696000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_003017/rgb/000008.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_003017/depth_m/000008.npy,-4.097531318664551,5.732434272766113,-1.1855201721191406,-0.013684343706001589,-0.25609600694378726,2.3164589405059814,1.570276141166687,-0.10815168172121048,0.1747140735387802,-0.40142059326171875,-0.4846442937850952,-10.64269733428955,-0.01868899764737101,attitude+gyro,1.2679948806762695,23.53547477722168,2689.67333984375
000009,80.224000,80.160000,0.064000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_003017/rgb/000009.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_003017/depth_m/000009.npy,-5.3964433670043945,8.111452102661133,-1.3757705688476562,0.4558122170106162,-0.2402821246646608,2.398320436477661,0.4355602264404297,0.1270364373922348,0.05508822947740555,-0.5486111640930176,-0.42546263337135315,-10.572619438171387,-0.00966624706706731,attitude+gyro,0.10834643244743347,22.80477523803711,2866.3642578125
000010,80.524000,80.488000,0.036000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_003017/rgb/000010.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_003017/depth_m/000010.npy,-6.780975818634033,9.34819221496582,-1.481475830078125,0.5138120090247296,-0.2689527450432638,2.4100089073181152,-0.28427016735076904,-0.4186045229434967,0.032619863748550415,-0.6340459585189819,-0.5016637444496155,-10.303421020507812,-0.012685758248363313,attitude+gyro,1.1033589839935303,21.658109664916992,2777.245849609375
